CMS CODE,RO NAME,Zone,MOBILE NO,EMAIL IDS,ADDRESS 
46352TA352,Bhagirath Filling Station,West I,9826358633,GOLU83DARBAR@GMAIL.COM," Survey No. 221/2, Vill. Khirkiya, Tal- Khirkiya, Dist. Harda Harda Harda 461441"
45695TA695,Singaji Filling Station,West I,9926510723,GOLU83DARBAR@GMAIL.COM,"Halka no.48, M04 Survey no.297/1  Khandwa Khandawa 280562"
51109NA109,Guru Prasad Filling Station,North,9454856336,GOPAL.UIET@GMAIL.COM," Khata No-1382, Khasra No- 1426/1, Village - Konch Badanpura, Tehsil- Konch Jalaun Jalaun 285205"
45612TA612,Gopal Filling Station,West I,9425153911,GOPALBUILDERS@YAHOO.COM,"Khasra No. 302/4 and 302/7 Halka No. 29/46,  Katni Katni 483501"
45737TA737,Gopal Filling Centre,West I,9425153911,GOPALBUILDERS@YAHOO.COM," PH no 40, Village- Pureni, Katni Katni 483501"
50207NA207,Gopal Lal Chechi  & Sons Filling,West III,9829673950,GOPALLALCHECHI@GMAIL.COM," Station No.268, On NH-12,Alneya Kota Ladpura 325003"
55758XA758,Sree Sai Filling Station,South II,7981219119,gopalnaikvislavath10@gmail.com," Sy.no.378, Main Nancharla Gate, Gandeed Mandal, Ranagareddy, Ranagareddy Ranagareddy 509337"
50897NA897,Sikhwal Petroleum,West III,9950057824,GOPALSUKHWAL1864@GMAIL.COM," Khasra No. 2585 & 2586, Village:Dhunwala Tehsil: Mandal, Bhilwara Bhilwara 311403"
60213RA213,Gopal Fuels,East,8223855049,GOPALTRACTORS@GMAIL.COM, Khasara no - 1788 & 1789/3  RAIGARH Timarlaga 754011
55449XA449,GORANTLA FUELS,South II,9704058099,GORANTLAFUELS@GMAIL.COM," SY.NO. 284/1C, NH-44  OPP: VENKANNA BAVI KURNOOL KURNOOL 518002"
50217NA217,Manak Filling Station,West III,9414101076,GORAV0294@GMAIL.COM,Badgaon Khasra No.895/1/1&896   Banswara Banswara 327001
50743NA743,Karan Filling Station,West III,9414088880,gorukhirbat@gmail.com," P. No. 293/430, Murbba No. 3 Kila No.16 & 17 Sri Ganganagar Sri Ganganagar 335701"
46029TA029,Sawariya Seth Fuels,West I,9926640355,GOURAVPALIWAL@GMAIL.COM," Survey No. 120/11, Village - Bothiya Khurd, Tehsil - New Harsud, Khandwa, Khandwa, 450116"
55963XA963,KCS Reddys Filling Station,South II,9885783399,goverdhanreddy9@gmail.com," Survey No:573/A,Damarakunta Village, Markuk Mandal, Medak Medak 502279"
45097TA097,Shri Maruti Petroleum,West II,9879062062,GOVIND_RAM1980@YAHOO.COM, Survey No. 654 Paiki/3 Mangrol Junagadh Rahij 362225
45280TA280,Krishna Sales,West II,9429432732,GOVIND_RAM1980@YAHOO.COM," Sy. No. 46/7/8/6 Paiki Nr. Bus Depot, On Talala-veraval Sh Junagadh Talala 362150"
45980TA980,Krishna Petroleum,West II,9924930781,GOVINDBANDHIYA768@GMAIL.COM," 177/Paiki 1,Village-Kandorna, Taluka-Khambhaliya, Devbhumi Dwarka Devbhumi Dwarka 361305"
50448NA448,Maa Bhagwati Filling Station,North,9450161456,GOVINDOBRA@GMAIL.COM,"Survey No. 3945/1, Varanasi Shaktinagar Road,  Sonbhadra Sulkhan 231216"
56161XA161,Thippeswamy Service Station,South II,9448007044,gowgmt@gmail.com," Survey No:174/10, Ajjampura Village, Tarikere Taluka, Chikkamagaluru Chikkamagaluru 577547"
56154XA154,Sri Vinayaka Fuels,South II,9900479860,gowgmt@gmail.com," Survey No:17/14, Tamatadahalli Village, Gowrapura, Tarikere Taluka, Chikkamagaluru Chikkamagaluru 577547"
56100XA100,Kaliappa Gounder Agency,South I,9786209562,Gowthamsanthosh07@gmail.com," SF No.248/3A2, Vemandampalayam Village, Gobichettipalayam Taluk, Erode Erode 638462"
60075RA075,Lingraj Fuel,East,9709287111,GPAWAN90@YAHOO.IN,Plot. No.109(P)   Gumla Sisal 834001
51239NA239,Ridhi Sidhi Fuel Station,West III,9460781619,GPGUPTA1964@GMAIL.COM," Khasara No.77, Village Hingotiya, Tehsil Gangapur city, Sawai Madhopur Sawai Madhopur 322201"
55918XA918,G.P. Oil & Petroleum Agency,South I,9443216957,GPOILANDPETROLEUMAGENCY@GMAIL.COM," SURVEY NO.67/2, Pandasozanallur Village, Villianur Taluk, Pondicherry Pondicherry 605106"
45198TA198,Dwarka Filling Sation,West I,9755041141,GRRAVITYMALL@GMAIL.COM, Lasudiya Mori Indore Indore Indore 452001
56606XA606,Sri Sinnan Fuel Enterprises,South I,9786961414,gs.sivanandam@gmail.com," Survey Number 488A/4B, Pandavarmangalam Village, Thoothukudi Thoothukudi 628502"
55669XA669,GOLUGURI BRUNDA,South II,9849267999,GSBRD5@GMAIL.COM," Sy.No. 50/2A, Balajipeta Road,Balajipeta Bommuru (V), Rajahmundry Rural (M), East Godavari East Godavari 533101"
55428XA428,SIVAYANAMA AGENCY,South I,9123578127,GTECH393@GMAIL.COM," 1B,2B,2C,1018/2B, Karambakudi Village Pudukottai Pudukottai 622302"
56185XA185,Guhan Vihun Traders,South I,9487416602,guhanvihuntraders@gmail.com," 163/7D, Vadakaraiatahur Village, Paramathivelur Taluk, Namakkal Namakkal 637213"
46894TA894,Gujarat Petroleum,West II,9824185445,Gujaratpetroleum2018@outlook.com," Survey No.1297, Village-Ankhi, Taluka - Jambusar, Bharuch Bharuch 392150"
50827NA827,UJJWAL OIL CENTRE,North,9758222202,gulab.2222@gmail.com," Khasra No-597, Village- Jabalpur Baghpat Baghpat 250611"
50982NA982,UJJWAL OIL CENTRE,North,9758222202,GULAB.2222@GMAIL.COM," Khasra No-763 Village-Shahpur Baralohi,Tehsil- Baraut Bagpat Bagpat 250611"
51570NA570,Jagat Guru Brahma Nand Ji,North,9466345317,Gulabsingh45317@gmail.com," Filling Station On Nilokheri-Karsa-Dand road (SH-33), Karnal Karnal 132157"
55508XA508,Shatagar and Sons Petroleum,South II,9972043008,GULAPPASHATAGAR@GMAIL.COM," urvey no 7/1+2B, Villege Kasaba Vijayapur Vijayapur Vijayapur 586101"
50160NA160,Shree Ambeyji Filling Station,North,9050930795,GULLII0009@GMAIL.COM,"Khasra No. 193/21/3 Khewat No. 468 Khatauni No. 551 Mohindergarh, Mohindergarh 122001"
45829TA829,Mehar Fuels (Reconst: 45412TA412),West I,9993600001,GUNEET.CHADHA@YAHOO.COM,   Indore INDORE 999999
60478RA478,Aditya Fuels,East,9630012393,GUPTAADITYARAJ@YAHOO.CO.IN," Kh. No. 476/1, Village - Sambalpur, RNM - Bothali, Tehsil - Dhamtari, Dhamtari Dhamtari 493773"
50974NA974,SatyaPal & Company,North,9987579794,GUPTAAJAYKUMAR227@GMAIL.COM," Khata No 166,Khet No 1017 Sa, Village Suratgarh urf Lodhai, Tehsil Anoopshahr Bulandshahr Bulandshahr 202390"
50253NA253,Naaz Filling Station,North,9720399029,GUPTAHK357@GMAIL.COM,Khasra No. 378   Bareilly  Baheri 243001
50116NA116,Kahlon Filling Station,North,9888012122,GUR_KAHLON26@YAHOO.COM,"30//26, 34 Khasra No. 30//16,30//25   Amritsar - Batala Road Amritsar 143501"
46659TA659,Somil Filling Center,West I,9826181706,gurubakshsachdeva@hotmail.com," Survey No. 202/1, Village- Maanpur, Taluka - Badwara, Katni , Katni 483773"
51270NA270,Guru Jambeshwar Fuels,North,9813326429,Gurujhambeshwar29@gmail.com," NH-65, Rajgarh Road, Jhumpa, Siwani,Dist-Bhiwani, Haryana Bhiwani Bhiwani 127201"
50834NA834,Guruji Filling Station,West III,9414238286,GURUJI.ESSAR@GMAIL.COM," Khasra No:- 131/1, Village:-Dada ka Bass (Bhankari),  Jaipur  Jaipur 303110"
46228TA228,Guru Kripa Fuels,West I,9009181700,GURUKRIPA@GMAIL.COM," Survey No. 110/4, Ph no. 32, Shodalpur, Tehsil -Rehatgaon, Harda Harda 461228"
46510TA510,Gurukrupa Petroleum,West II,9825228905,Gurukrupa2606@gmail.com," Survey No. 555/3 Paiki, Village.Adhoi, Taluka.Bhachau, Distt. Kutch, Kutch Kutch 370135"
50331NA331,Guru Nanak Motors,North,9927064562,GURUNANAKMOTORS55@GMAIL.COM,"Khasra No. 284, 286 & 287   Udham Singh Nagar Pargana - Rudrapur 263148"
46077TA077,Guru Petrolium,West II,9429476848,GURUPETRO.AGIYA@GMAIL.COM," Survey No-19/Paiki 1,village:Aagiya, Taluka-Khedbrahma, Sabarkantha Sabarkantha 383270"
45425TA425,Guruprasad Automobiles,West I,9869550966,GURUPRASADAUTOMOBILES@GMAIL.COM,Survey no.2(P) H. NO. 7   Dapode Pali 410205
56035XA035,Mani Filling Station,South II,9908641223,gvk.7399@gmail.com," Survey No:744/B,Near Police Station, Pangal Village & Mandal, Wanaparthy Wanaparthy 509120"
55542XA542,DHATHRI FUELS,South II,9900143733,GVNAGESH9088@GMAIL.COM," y No 268/4 (Old No 268/2) of Village: Bidaraguppe, Taluk Anekal,  Bangalore Urban,  Bangalore Urban, 562107"
55846XA846,Mahalakshmi Fuels,South I,9444089286,GYANCHANDPPT@GMAIL.COM," Sy No: 377/7B, Bommarajapet H/o Melapoodi Village, Pallipattu Tk Thiruvallur Thiruvallur 631207"
50330NA330,Adarsh Filling Station,North,9719047770,GYANESHSHARMA12@REDIFFMAIL.COM,Khata No. 54   Agra Fatehabad 282001
45858TA858,Aai Shri Khodiyar Petroleum,West II,7575042961,h.n.dodia61@gmail.com, Survey No. 282/1 Village. BALDANA AHMEDABAD AHMEDABAD 382240
46858TA858,S.K. Petroleum,West II,9414645958,H.N.DODIA61@GMAIL.COM," Survey No:104 Paiki, Khata No 570, Village: Varna,Taluka: Dholka, Ahmedabad Ahmedabad 382265"
60404RA404,Habung Filling Station,East,9957649066,HABUNGFILLINGSTATION@GMAIL.COM," Dag No 645., Pata No.72 ,HUS Gaon, Dhakuakhana , Distict :Lakhimpur, Lakhimpur Lakhimpur 787055"
50741NA741,HA FILLING STATION,North,8534915555,HAFILLINGSTATION@GMAIL.COM, Khata No-113 Khasra No.001 Moradabad Moradabad 202411
50169NA169,Saifullah Auto Filling,North,9820484202,HAIDER.RBT@GMAIL.COM,Khasra No.- 82   Siddhartha Nagar Dumariaganj 272193
50363NA363,Surekha Filling Station,North,8447464265,HANSFILLING2006@GMAIL.COM,Khasra No-93   Aligarh Atrouli 202280
50468NA468,Hans Filling Station,North,8859100800,HANSFILLING2006@GMAIL.COM,"Village -Chhodera, Khasra no 1675, 1676,  Bulandshahar Bulandshahar 202396"
50798NA798,Hans Fuel Point,North,8859100800,HANSFILLING2006@GMAIL.COM," Khasra No. 23 Village Gangagarh Bulandshahr, Bulandshahr, 203155"
46011TA011,Shri Momay Petroleum,West II,9825662737,HANSRAJBHJI@GMAIL.COM," Survey No. 507/1/Paiki 2, Village –  Nirona, Taluka – Nakhatrana, Kutch Kutch 370062"
51569NA569,Shri Lakshmi Petroleum,West III,9894157858,Hanumansingh31@Gmail.com," Khasra Nos.928/633 Village-Jaitpur, Tehsil - Rohit, Pali Pali 306421"
51549NA549,Shri Guru Kripa Filling Station,West III,9983455943,hanumansinghr1973@gmail.com," Khasra No.80/1926,Village-Moolana, Tehsil-Fatehgarh, Jaisalmer Jaisalmer 345027"
51311NA311,Happy Filling Station,West III,7597971705,happy_filling_Station_Pilani@yahoo.com," Khsara No. 407/212 ,Village: Kherla, Tehsil: Surajgarh, Distt: Jhunjhunu Jhunjhunu Jhunjhunu 333031"
51179NA179,HARBANS FILLING POINT,North,9999918382,HARBANSFILLINGPOINT@GMAIL.COM," Khasra No.516,Village-Pavisadakpur, Tehsil-Loni,Dist-Ghaziabad Ghaziabad Ghaziabad 201102"
46059TA059,Har Bhole Petroleum,West II,9428572529,HARBHOLEPETROLEUM@GMAIL.COM," Survey no 557 / PAIKI 1, Village - BAVALI, Taluka - DHRANGADHRA, SURENDRANAGAR SURENDRANAGAR 363310"
51247NA247,Maa Kalika Filling Station,West III,9414168581,HARDIK123_01@REDIFFMAIL.COM," Survey No.674/2,674/3 674/4,674/5,674/6  Village - Savina Khera, Tehsil - Girwa Udaipur Udaipur 313001"
45254TA254,Bhagwati Petroleum,West II,9979665348,hardik99796@gmail.com,"Khedbrahma Survey No.413, Hissa No.2, Nr. Sai Hotel Sabarkantha Khedbrahma 383275"
51286NA286,Bab Ram Dev Petroleum( Recon.50466NA466 ).,West III,9636405778,Hardiksolanki1980@gmail.com," Survey No.- 3/2, Village:- Akarabhatta, Tehsil:- Abu Road, Dist:- Sirohi, Sirohi Sirohi 307025"
50744NA744,JAGDISH PRASAD GOYAL PETROL PUMP,North,9897927991,HAREKRISHANGOYAL@YAHOO.IN, Khasra No.203 min  Mathura Mathura 281201
56073XA073,Skanda Service Station,South II,9980399172,hari.sfs.1985@gmail.com," Sy.Nos.72/2,Kothanur Village, Nandi Hobli, Chikkaballapur Chikkaballapur 562102"
50046NA046,Hari Service Station,North,9891170222,HARIFILLING.CHARAN@GMAIL.COM,Khasra No. 114   Gautam Budh Nagar Kasna Sadar 203001
51370NA370,Hari Filling Station,North,9996224008,harifillingkaithal@gmail.com," On Kurukshetra - Kaithal Road ( MDR-119)  Vill Patti Kaisth Seth,Tehsil Kaithal Kaithal Kaithal 136027"
51871NA871,Harikripa Fuel Station (Reconstitution : 51415NA415),West III,9829040657,Harikripafuelstation@GMAIL.COM," Khasra No. 535, 536, 537, 3693/540 & 3694/540,Village : Gudli, Udaipur Udaipur 388310"
51045NA045,Bhikhiwind Fuel Point,North,9878650062,HARINDERKALSI62@GMAIL.COM," Khasra No. 116//24/1, Vill. Bhikhiwind, Tehsil. Patti & Distt. Tarn Taran Tarn Taran Tarn Taran 143303"
45430TA430,Jalaram Sales Corporation,West II,9409023551,HARIOM.ACC@GMAIL.COM,"  At Badoli, Taluko: Idar, Sabarkantha, Badoli 383450"
50416NA416,Hariom Fuels,West III,9602603583,HARIOMFULES@GMAIL.COM,1224/434   Udaipur Suron Ka Guda 313703
50675NA675,Shri Laxmi Ji Filling station,North,9415609611,HARIOMYADAV94@GMAIL.COM, Village Kuriyawan  Azamgarh Azamgarh 223226
51151NA151,Shri Mahalaxmi Ji Filling Point,North,9919959500,HARIOMYADAV94@GMAIL.COM," Khasra No-119 Village- Auhadpur,Tehsil- Nijambad Azamgarh, Azamgarh, 276305"
55980XA980,Shree Durga Petroliums,South II,9611789991,harish.pattanashetty@gmail.com," Survey No 2628,Nidagundi Village, Basavan Bagewadi Taluk, Vijaypur Vijaypur 586213"
50999NA999,Hariya Filling Station,West III,9875113111,HARIYAFILLINGSTATION@GMAIL.COM," Khasra No. 3357/1632, Village-Balaji  Ka Nara, Tehsil-Sikar, Sikar Sikar 332031"
51506NA506,Harman Auto Fuels,North,9814994550,harmanrice@yahoo.co.in," Vill. Amargarh, Bathinda Road, Goniana  Bathinda Bathinda 151201"
50547NA547,Navjot Filling Station,North,9896808066,HARPAL719@GMAIL.COM,"Village- Allawala, H04 Khewat No.- 10 Murabba No.-47, Killa No.- 9 Karnal Karnal 132039"
50997NA997,Ranwa Filling Station,West III,9414402403,HARPHOOLRANWA@GMAIL.COM," Khsara No. 657/141, Village: Bhaleri, Tehsil:Taranagar, Distt:Churu Churu Churu 331304"
50781NA781,Ashapura Filling Station,West III,9828912952,HARSH.CHOUBISA3@GMAIL.COM," Survey No. 321/1, 425/2, Village - Gada Kumhariya, Dungarpur Dungarpur 314023"
45641TA641,Natwarlal Mahasukhlal Shah & Sons,West II,9909098099,harsh_24480@yahoo.com,"Nr. Adadra Village Kothyadi, PO Gojariya  Panchmahal Panchmahal 389365"
50860NA860,Balaji Filling Station,North,9927368830,HARSHGUPTA77108@GMAIL.COM, Khasra No.  29 Village - Mahadawa Kasganj Kasganj 207241
51210NA210,Maa Santoshi Filling Station,West III,9425921570,HARSHITBAJAJ71@GMAIL.COM," Khasra No. 405/5 Village: Nahargatti, Tehsil: Gangdhar, Dist.: Jhalawar, Jhalawar Jhalawar 326515"
51211NA211,Harshit Filling Station,West III,7597434985,harshitmantri@gmail.com," Khasra No.47/1, 48/1, Village: Hindoli, Tehsil: Hindoli, Dist.: Bundi, Bundi Bundi 323023"
60466RA466,Om Harsh Sai Fuel Center,East,9709631131,HARSHOMSAI@GMAIL.COM," Khata No-408, 392 Khasra No- 1602, 1603 Thana No-240,Thana - Neem Chandpura Begusarai Begusarai 851131"
46125TA125,HASVI PETROLEUM,West II,9825841440,HARSPY@YAHOO.COM," Survey No.511, Villlage PETLAD TalukA PETLAD, ANAND. ANAND. 388450"
50719NA719,HARYANA FILLING STATION,North,9812028277,HARYANAFILLINGSTATIONNO.1@GMAIL.COM, SANOLI ROAD  PANIPAT Panipat 132103
50512NA512,Hariyana Filling Station (Reconst: 50029NA029),North,9354000010,HARYANAFS@YAHOO.CO.IN," Khasra number 183, kila no. 24 Khasra no. 212, kila no. 4/1 Alewa Alewa 126102"
50433NA433,Sai Petroleum,North,9034927015,HARYANAFS@YAHOO.IN,Village Sanauli Khasra No. 67/11 Khatauni No. 257 Panipat Bapauli 132103
46013TA013,Ekta Petroleum,West II,9429572102,HASMUKHMAKWANA5634@GMAIL.COM," Survey No. 32 Paiki 4, Village – Sarva aluka – Botad, Distt. – Botad, Botad, Botad, 360055"
60001RA001,Haldia Development Construction,East,9434739955,HDC_PKN@YAHOO.CO.IN," J T No. 149, Mouza-debhog P S Bhabanipur,Haldia Purba Mednipore Haldia 721602"
51398NA398,Shri Siddhi Vinayak Petrolium,West III,7734087288,HEERU.CHOUDHARY@GMAIL.COM," Khasra No. 1876 & 1880, Village – Thoon, Tehsil – Nagar, Distt. – Bharatpur, Bharatpur Bharatpur 321205"
60409RA409,Balaji Filling Point,East,9439144052,HELLOBABLU@GMAIL.COM," Plot No. 1602/1897 Khata- 446, Mouza- Phulmuthi, Taluka- Binka, Subarnapur Subarnapur 767019"
56245XA245,Amman Agencies,South I,9486571139,hemaa75@gmail.com," Survey No:96, Anupanadi Village, Madurai Taluka, Madurai Madurai 625009"
46919TA919,Pramukh Corporation,West II,9824401608,hemang2312@gmail.com," Survey No. 393, Village – Vansar, Taluka – Matar, Kheda Kheda 387570"
60377RA377,DANWAR FILLING,East,9937453211,HEMANT.VERMA0@REDIFFMAIL.COM," Plot No.- 3179,3180,3183 Khata No.-1416/100, Bargarh Bargarh 768029"
47121TA121,Renuka Petroleum,West I,9960228877,hemant.yenurkar@gmail.com," Survey no. 397/2, Village : Nandgaon, Taluka. Hinganghat, Wardha Wardha 442301"
51122NA122,Shoraan Fuel Center,North,9457979641,hemantchoudhari86@gmail.com, Khasra  No. 108 Village Lukhlara Post Sekhpur Tehsil & Dist. Hapur Hapur Hapur 244221
45320TA320,Ghodke Petroleum,West I,9689112223,HEMANTGHODKE@REDIFFMAIL.COM,Chandwad Survey no.79/3  Nasik Chandwad 423101
55128XA128,SRIDEVI PETROL PUMP AND,South II,9845244498,hemanthgowda05@yahoo.com,14   Mysore Jayapura 577123
50528NA528,Shri Ganesh Filling Station,West III,9928177003,hemaramgira@gmail.com,   Barmer Barmer 344032
45119TA119,Shanti Petroleum,West II,9825117808,HEMAXI_99@YAHOO.COM,Valsad  Shantikunj Society Valsad Chikhla 382008
50884NA884,Lohana Filling Station,West III,9930403637,hemendradewal@gmail.com," Khasra No. 7435/5990, Vill: Bhinmal C  Tehsil: Bhinmal Jalore Jalore 343029"
50770NA770,Riddhi Filling Station,North,9837142380,'HEMENDRAKUMARSINGH@GMAIL.COM'," Khasra No.386/1 Village- Nimka Shahjahanpur, Gautam Buddh Nagar Gautam Buddh Nagar 203155"
51287NA287,Hemkunt Filling Station,North,9464268150,HEMKUNTFILLINGSTATION@GMAIL.COM," Vill. Katron, Sherpur -Katron Road, Tehsil Dhuri,Distt. Sangrur Sangrur Sangrur 148025"
60330RA330,Hemphu Service Station,East,9435507468,HEMPHUSERVICESTATION45@GMAIL.COM, Maouza:-Hawaipur  Karbi-Anglong Karbi Anglong 782448
46716TA716,Hetvi Petroleum,West II,9824509592,hetvipetroleum@gmail.com," Survey No.115 Paiki 4, Village. Padarshinga, Taluka. Lathi, Amreli Amreli 365220"
50300NA300,Alim Salim Filling Station,North,9839855106,HHBFILLINGSTATION@REDIFFMAIL.COM,Survey/ Gut No.251   Ambedkar Nagar Tanda 224122
50607NA607,HHB filling station,North,9415921632,HHBFILLINGSTATION@REDIFFMAIL.COM,"Gata  No- 787,, U06   Ambedkarnagar Ambedkarnagar 224155"
51889NA889,Energy Filling Station,North,9810287151,hhpalace@gmail.com," Huda, Petrol Pump Site, Sec - 37 ,  Faridabad Faridabad 121003"
55027XA027,D K Petroleums,South II,7353508888,HIBARE45@GMAIL.COM,Survey No.190/2a Village : Chittaguppa Tq. Humnabad Bidar Humnabad 585412
45403TA403,HIGH-TECH FUELING STATION &,West I,9826390777,HIGHTECHFNW@GMAIL.COM," Halka No.17 Survey No. 43/1, 42/2 Mayakhedi, Opp Omaxe City, Indore 452001"
60176RA176,Highway Filling Center,East,9937196807,HIGHWAYFC2010@GMAIL.COM,Plot No. 87   Jajpur Badachana 754023
45621TA621,Himalya Petroleum,West II,9909999266,HIMALAY.NANIAKHOL@GMAIL.COM,"Village Akhol Nani Survey No. 54/12, Paiki (Plot No.9,19,11), Banaskantha Deesa 385535"
50423NA423,KISAN FILLING STATION,North,9917475327,HIMALYAFINANCE@YAHOO.COM,"VILLAGE - BRAHILAPUR, MORADABAD  KHASRA-NO.205/2, MORADABAD MORADABAD 244010"
51331NA331,Rising Star Filling Station,North,7060093854,HIMANSHU.CHAUDHARY25@GMAIL.COM," BC-07,POCKET B,HAPUR ROAD LOHIA NAGAR MEERUT Meerut Meerut 250221"
50115NA115,Dev Kripa Filling Station,West III,9414210697,HIMANSHUGURJAR764@GMAIL.COM," Baswa,Village: Pichupara Khurd Bandikhui Sikendra Road Dausa Bandhikui 303313"
51002NA002,Dev Kripa Filling Centre,West III,9414210697,HIMANSHUGURJAR764@GMAIL.COM," Khasra No:- 834/94, Village:- Nagwas,  Tehsil -Baswa, District :- Dausa Dausa Dausa 303313"
51004NA004,Dev Kripa Petrolium,West III,9414210697,HIMANSHUGURJAR764@GMAIL.COM," Khasra No. 2232/4, Village Bhopa ki Dhan Tehsil Baswa Dist Dausa Dausa Dausa 303327"
51302NA302,KRISHNA FILLING POINT,North,8171716780,HIMANSHUYADAV220386@GMAIL.COM," Khasra No-843,Village-HasanpurKalan Tehsil-Mawana,Dist-Meerut, Meerut Meerut 250106"
60485RA485,Shyama Sundar Filling Station,East,9439555962,himansuppe@gmail.com," Plot No.-133, 129, Khata No.-180/167, Mouza - Guhalia, Taluka - Dhamnagar, Bhadrak Bhadrak 756117"
50812NA812,Sumra Fuel Centre,North,9565889985,HINDUSTANCONSTRUCTION1111@GMAIL.COM," Khasra No 513, Village Chakpihani, Bahraich Bahraich 271903"
45632TA632,Namaskar Petroleum (Reconst:  45216TA216),West I,8767229922,HINESH777@GMAIL.COM,"Taluka - Bhiwandi Survey No.9, Hissa No.2/1/2 & 2/1/3 Village - Borpada Thane Borpada 421302"
45343TA343,Hinglaj Petroleum,West II,9426559166,HINGLAJ.VAAV@GMAIL.COM," Survey No.81/P,Khimanavas,  Banakantha Vav 385575"
45237TA237,Hinglaj Filling Station,West I,9425939336,HINGLAJFILLINGSTATION@GMAIL.COM," Khandwa-baroda Sh-26, Barwani Barwani 451551"
51627NA627,Rajdhani Petroleum,West III,9867262201,Hira.mehrawat@gmail.com," Khasra No.398/977, Village – Kotri, Tehsil – Desuri, Pali Pali 306603"
46818TA818,Commerciele Adviseurs,West II,9825225175,hiren@presidency.com," Kandla Port, Opp. Booster Station, Village – Kandla, Taluka – Gandhidham, Kutch Kutch 370201"
45188TA188,Ramdoot Petroleum,West II,9825221577,HIRENAHIR1976@YAHOO.COM,"Taluka Mendarda Opp College,Junagadh-sasan Highway Survey No.146,Paiki/1 Junagadh Mendarda 362260"
45635TA635,Hiren Petroleum,West II,9825161115,HIRENPETROLEUM_CHIKHLI@YAHOO.COM,"Village Samroli City Survey No. 464,  Navsari Navsari 396521"
45386TA386,KHODIYAR PETROLEUM,West II,9898085910,HIRENS2020@GMAIL.COM,"Block No.35-A,   Ahmedabad Detroj 380061"
46097TA097,Shree Yamuna Associates,West II,9099333410,HITEN6060@GMAIL.COM," 104/1, Plot No.6, Vilage. Dhuvav, Taluka.Jamnagar, Distt.  Jamnagar, Jamnagar  Jamnagar 361120"
45935TA935,Kirti Petroleum,West II,9824277664,hiten6060@yahoo.com," Survey No. 1130/Paiki 1,  Village - Lalpur Chowkdi Jamnagar, Jamnagar, 361004"
46040TA040,Neelkantheshwar Petro,West II,9601302687,HITENDRA_LIMDI@YAHOO.CO.IN, urvey No. 384 Vill Limdi Ta. Desar Vadodara Vadodara 391530
45927TA927,Sahjanand Petroleum,West II,9898072009,HITENDRA2107@GMAIL.COM," Survey No. 16/1, Paiki 3, Village Yoginagar, Kheda Kheda 387001"
45717TA717,Monali Petroleum,West II,9825191267,HITENDRASINHV0@GMAIL.COM," Survey No 7/2, Taluka: Sanand Ahemedabad Ahmedabad 382110"
